Time Stamp,Wind Speed (m/s),2D Wind Speed (m/s),Horizontal Wind Direction (Degrees),U Vector (m/s),V Vector (m/s),W Vector (m/s),Temperature (TSM) (C),Relative Humidity (TSM) (%),Dew Point (TSM) (C),Absolute Pressure (TSM) (hPa),Air Density (TSM) (kg/m^3),Pitch Angle (Degrees),Roll Angle (Degrees),Magnetic Heading (Degrees),True Heading (Degrees),Temperature (AHT10) (C),Relative Humidity (AHT10) (%),Temperature (MS5611) (C),Absolute Pressure (MS5611) (hPa)
2024_3_25_16_45_16,9.79,4.35,132,-3.26,2.89,-8.77,20.16,63.31,12.97,864.79,1.0182204,4.8,-14.5,328,328,24.25,27.12,24.6,864.89
2024_3_25_16_45_16,9.55,6.44,133,-4.69,4.41,-7.04,19.92,64.16,12.95,864.75,1.0190219,15.1,-9.9,326,326,24.25,27.12,24.58,864.64
2024_3_25_16_45_16,8.83,6.02,127,-4.83,3.59,-6.46,19.47,66.04,12.96,864.67,1.020498,-5.6,-13.4,331,331,24.25,27.16,24.6,864.67
2024_3_25_16_45_16,9.01,6.45,123,-5.41,3.52,-6.28,19.87,64.43,12.97,864.57,1.0189687,21.3,-11.4,320,320,24.24,27.18,24.58,864.53
2024_3_25_16_45_16,7.6,4.88,122,-4.15,2.57,-5.82,20.36,62.47,12.96,864.58,1.017266,16.6,-5.3,327,327,24.23,27.21,24.57,864.49
2024_3_25_16_45_16,9.34,6.41,130,-4.9,4.14,-6.79,20.14,63.45,12.99,864.43,1.01784,15.2,-4.2,328,328,24.23,27.24,24.57,864.27
2024_3_25_16_45_16,9.33,5.87,124,-4.87,3.27,-7.25,19.93,64.25,12.98,864.39,1.0185523,19.8,-7.2,324,324,24.22,27.26,24.57,864.27
2024_3_25_16_45_16,9.24,5.83,126,-4.73,3.41,-7.17,19.92,64.14,12.95,864.26,1.0184219,1.1,-5.3,335,335,24.21,27.27,24.55,864.23
2024_3_25_16_45_16,8.71,6.72,126,-5.41,3.99,-5.55,19.68,65.15,12.96,864.22,1.0192072,-1.5,-6.2,334,334,24.21,27.3,24.55,864.34
2024_3_25_16_45_16,8.61,4.68,132,-3.49,3.12,-7.22,20.03,63.78,12.96,864.11,1.017869,3.8,-12.3,329,329,24.21,27.32,24.55,864.34
2024_3_25_16_45_17,7.24,4.38,127,-3.5,2.63,-5.77,20.01,63.81,12.95,864.05,1.0178787,2.4,-8.3,331,331,24.2,27.35,24.55,864.12
2024_3_25_16_45_17,9.58,6.19,123,-5.18,3.39,-7.31,19.74,64.81,12.93,863.98,1.0187383,-5.0,-11.6,333,333,24.19,27.38,24.53,863.87
2024_3_25_16_45_17,7.94,5.53,131,-4.2,3.59,-5.7,20.01,63.76,12.94,863.89,1.0177027,-1.1,-12.1,331,331,24.19,27.41,24.53,863.87
2024_3_25_16_45_17,8.84,5.02,130,-3.87,3.2,-7.27,20.35,62.44,12.94,863.81,1.0164288,-3.0,-7.6,333,333,24.18,27.43,24.53,863.76
2024_3_25_16_45_17,9.26,3.92,137,-2.67,2.87,-8.39,20.11,63.23,12.91,863.74,1.0171648,5.5,-9.3,329,329,24.17,27.45,24.52,863.72
2024_3_25_16_45_17,7.84,5.23,126,-4.23,3.09,-5.84,19.77,64.52,12.9,863.71,1.0183152,0.9,-12.0,330,330,24.17,27.48,24.52,863.61
2024_3_25_16_45_17,9.29,5.73,127,-4.54,3.48,-7.31,20.29,62.6,12.92,863.57,1.0163385,13.0,-5.6,328,328,24.17,27.51,24.52,863.72
2024_3_25_16_45_17,9.25,6.34,122,-5.39,3.34,-6.73,19.59,65.43,12.94,863.52,1.0187117,3.0,-10.0,330,330,24.16,27.53,24.52,863.61
2024_3_25_16_45_17,7.25,5.18,110,-4.87,1.75,-5.08,19.62,65.21,12.91,863.45,1.0185332,6.5,-9.5,330,330,24.15,27.56,24.5,863.57
2024_3_25_16_45_17,9.42,5.34,129,-4.17,3.34,-7.76,19.89,64.14,12.92,863.37,1.0174862,17.3,-5.0,327,327,24.15,27.6,24.5,863.46
2024_3_25_16_45_18,7.88,5.1,121,-4.38,2.61,-6.01,19.86,64.27,12.92,863.34,1.0175556,-2.9,-10.2,332,332,24.14,27.63,24.48,863.21
2024_3_25_16_45_18,7.8,4.99,120,-4.33,2.47,-6.0,20.39,62.19,12.91,863.2,1.0155673,18.0,-8.1,325,325,24.14,27.65,24.48,863.21
2024_3_25_16_45_18,6.89,4.72,119,-4.11,2.32,-5.02,20.01,63.62,12.9,863.16,1.0168461,9.7,-8.8,329,329,24.13,27.67,24.48,863.1
2024_3_25_16_45_18,10.34,5.81,130,-4.44,3.74,-8.56,19.87,64.17,12.9,863.11,1.0172619,16.1,-6.6,327,327,24.13,27.72,24.46,863.17
2024_3_25_16_45_18,8.03,4.13,120,-3.59,2.03,-6.89,20.13,62.98,12.87,863.0,1.0162345,15.3,-8.2,327,327,24.12,27.73,24.48,863.21
2024_3_25_16_45_18,8.14,4.94,125,-4.02,2.87,-6.48,20.11,63.21,12.9,862.93,1.0162412,5.9,-9.7,330,330,24.11,27.77,24.46,862.95
2024_3_25_16_45_18,8.54,5.39,124,-4.49,2.99,-6.62,19.79,64.47,12.9,862.85,1.0172399,12.8,-12.6,326,326,24.11,27.79,24.45,862.91
2024_3_25_16_45_18,8.05,5.59,133,-4.08,3.81,-5.8,19.98,63.68,12.89,862.75,1.0164548,2.1,-13.8,329,329,24.1,27.81,24.46,862.95
2024_3_25_16_45_18,6.79,4.15,129,-3.22,2.63,-5.38,19.87,64.07,12.88,862.68,1.0167692,2.6,-10.0,331,331,24.1,27.85,24.45,862.69
2024_3_25_16_45_18,7.61,5.08,126,-4.12,2.98,-5.66,19.56,65.29,12.87,862.62,1.0177802,-3.5,-12.3,332,332,24.09,27.87,24.45,862.69
2024_3_25_16_45_19,8.1,5.6,116,-5.03,2.45,-5.86,20.02,63.55,12.9,862.51,1.0160178,7.1,-7.2,331,331,24.09,27.89,24.45,862.58
2024_3_25_16_45_19,7.94,5.0,123,-4.21,2.7,-6.16,19.55,65.4,12.89,862.44,1.0175859,7.0,-8.1,330,330,24.08,27.92,24.43,862.55
2024_3_25_16_45_19,8.1,5.85,128,-4.59,3.62,-5.61,19.78,64.48,12.89,862.38,1.0167216,0.1,-7.4,334,334,24.08,27.95,24.43,862.33
2024_3_25_16_45_19,7.39,4.69,133,-3.45,3.18,-5.72,19.51,65.56,12.89,862.31,1.0175653,14.8,-8.4,327,327,24.07,27.96,24.43,862.44
2024_3_25_16_45_19,9.22,5.99,125,-4.9,3.43,-7.01,19.62,65.06,12.87,862.24,1.017123,-3.8,-7.9,333,333,24.07,28.0,24.41,862.29
2024_3_25_16_45_19,8.92,6.54,116,-5.87,2.89,-6.06,20.29,62.45,12.88,862.18,1.0147206,8.6,-9.9,328,328,24.06,28.01,24.41,862.07
2024_3_25_16_45_19,8.3,4.66,123,-3.9,2.55,-6.87,20.02,63.44,12.87,862.08,1.0155461,8.2,-9.1,329,329,24.05,28.05,24.41,862.18
2024_3_25_16_45_19,6.39,4.24,129,-3.27,2.69,-4.79,20.25,62.53,12.87,862.01,1.0146642,14.8,-9.8,326,326,24.05,28.08,24.4,861.92
2024_3_25_16_45_19,9.33,5.67,123,-4.77,3.07,-7.41,19.35,66.13,12.87,861.99,1.0177401,16.9,-13.7,323,323,24.04,28.07,24.4,862.03
2024_3_25_16_45_19,8.95,5.47,122,-4.65,2.89,-7.09,19.95,63.76,12.88,861.94,1.0156134,7.5,-9.8,330,330,24.04,28.11,24.4,861.81
2024_3_25_16_45_20,9.22,5.98,124,-4.94,3.37,-7.01,19.89,63.91,12.86,861.75,1.0155987,12.2,-11.1,327,327,24.03,28.13,24.4,861.92
2024_3_25_16_45_20,7.2,4.83,124,-4.01,2.7,-5.33,19.98,63.53,12.86,861.78,1.0153199,19.3,-9.4,324,324,24.02,28.15,24.38,861.67
2024_3_25_16_45_20,7.59,4.41,121,-3.79,2.26,-6.18,19.88,63.93,12.85,861.59,1.0154613,9.2,-10.4,328,328,24.02,28.18,24.38,861.67
2024_3_25_16_45_20,7.2,5.24,130,-4.03,3.35,-4.95,19.13,67.01,12.86,861.6,1.0180695,14.0,-9.3,327,327,24.01,28.21,24.36,861.52
2024_3_25_16_45_20,11.04,5.43,125,-4.47,3.09,-9.62,19.69,64.79,12.88,861.48,1.0159684,7.1,-7.3,331,331,24.01,28.23,24.36,861.52
2024_3_25_16_45_20,7.8,5.04,117,-4.48,2.31,-5.95,19.72,64.51,12.85,861.47,1.0158517,-1.6,-6.7,334,334,24.0,28.25,24.36,861.41
2024_3_25_16_45_20,7.1,4.84,118,-4.26,2.29,-5.2,19.99,63.44,12.85,861.36,1.0147804,11.9,-8.2,328,328,23.99,28.28,24.34,861.27
2024_3_25_16_45_20,7.73,4.79,117,-4.27,2.17,-6.06,19.8,64.21,12.85,861.27,1.0153582,10.6,-9.1,328,328,23.99,28.3,24.34,861.27
2024_3_25_16_45_20,6.76,4.75,116,-4.28,2.05,-4.82,19.21,66.48,12.82,861.19,1.0173035,11.1,-8.0,328,328,23.98,28.33,24.34,861.27
2024_3_25_16_45_20,7.59,4.99,117,-4.45,2.25,-5.72,19.7,64.64,12.86,861.15,1.0155429,16.7,-7.2,325,325,23.98,28.36,24.34,861.16
2024_3_25_16_45_21,7.53,4.52,125,-3.73,2.57,-6.02,19.48,65.49,12.85,861.04,1.0161899,9.0,-8.4,329,329,23.97,28.37,24.33,861.01
2024_3_25_16_45_21,6.92,4.75,121,-4.07,2.46,-5.02,19.84,64.05,12.85,860.97,1.0148387,6.5,-12.5,329,329,23.96,28.41,24.33,861.01
2024_3_25_16_45_21,7.22,4.89,123,-4.11,2.67,-5.31,19.58,64.88,12.8,860.95,1.0157458,8.5,-10.9,329,329,23.96,28.44,24.33,860.9
2024_3_25_16_45_21,7.65,5.14,124,-4.25,2.89,-5.66,19.69,64.47,12.81,860.88,1.015278,0.2,-11.9,331,331,23.95,28.46,24.31,860.86
2024_3_25_16_45_21,7.73,5.38,116,-4.83,2.36,-5.55,19.2,66.55,12.83,860.76,1.0168126,20.8,-13.6,321,321,23.95,28.48,24.31,860.86
2024_3_25_16_45_21,7.25,4.82,120,-4.18,2.4,-5.42,19.84,64.0,12.84,860.68,1.0144963,2.5,-10.1,331,331,23.94,28.51,24.29,860.72
2024_3_25_16_45_21,7.13,4.39,114,-4.01,1.77,-5.62,19.93,63.58,12.82,860.58,1.0141031,22.7,-14.0,319,319,23.93,28.54,24.29,860.5
2024_3_25_16_45_21,7.26,5.04,123,-4.2,2.78,-5.23,19.83,64.04,12.84,860.49,1.0143075,8.8,-10.4,329,329,23.93,28.55,24.28,860.46
2024_3_25_16_45_21,8.38,4.81,124,-3.98,2.7,-6.86,19.65,64.62,12.8,860.43,1.0149083,19.6,-10.6,323,323,23.92,28.6,24.28,860.46
2024_3_25_16_45_21,6.52,4.58,111,-4.28,1.62,-4.65,19.91,63.65,12.82,860.43,1.0139637,7.1,-8.4,329,329,23.92,28.61,24.28,860.46
2024_3_25_16_45_22,8.09,5.63,114,-5.13,2.32,-5.82,19.95,63.47,12.82,860.28,1.0136592,31.3,-10.2,313,313,23.91,28.63,24.28,860.57
2024_3_25_16_45_22,7.1,4.62,122,-3.9,2.46,-5.4,19.79,64.13,12.82,860.28,1.0141999,23.2,-5.7,323,323,23.9,28.66,24.28,860.35
2024_3_25_16_45_22,7.16,4.61,118,-4.05,2.2,-5.48,19.84,63.88,12.81,860.17,1.0139104,16.6,-16.2,322,322,23.9,28.69,24.28,860.24
2024_3_25_16_45_22,6.41,4.11,123,-3.44,2.25,-4.92,19.99,63.34,12.82,860.09,1.0132985,18.4,-7.9,325,325,23.89,28.7,24.26,859.98
2024_3_25_16_45_22,7.89,5.72,118,-5.06,2.68,-5.43,19.44,65.42,12.79,860.0,1.0151324,14.0,-4.0,330,330,23.88,28.74,24.26,860.09
2024_3_25_16_45_22,7.49,5.34,121,-4.59,2.74,-5.25,19.68,64.55,12.81,859.97,1.0142516,24.1,-9.7,320,320,23.88,28.75,24.24,860.06
2024_3_25_16_45_22,8.01,5.82,115,-5.28,2.46,-5.5,19.76,64.15,12.8,859.87,1.0138307,5.8,-5.7,332,332,23.87,28.78,24.26,859.87
2024_3_25_16_45_22,7.14,5.33,134,-3.85,3.68,-4.75,19.25,66.32,12.82,859.82,1.015532,9.1,-7.7,330,330,23.86,28.8,24.24,859.84
2024_3_25_16_45_22,7.31,5.16,114,-4.7,2.14,-5.18,19.59,64.89,12.81,859.69,1.0142171,4.5,-10.1,331,331,23.86,28.82,24.22,859.8
2024_3_25_16_45_22,6.92,4.32,124,-3.59,2.4,-5.4,19.76,64.25,12.81,859.7,1.0136483,-1.7,-5.6,335,335,23.85,28.85,24.22,859.69
2024_3_25_16_45_23,6.04,3.9,128,-3.09,2.38,-4.61,19.53,65.15,12.81,859.61,1.0143412,1.5,-8.9,332,332,23.85,28.87,24.22,859.58
2024_3_25_16_45_23,7.28,4.8,117,-4.29,2.15,-5.47,19.27,66.24,12.82,859.49,1.0150809,3.2,-15.1,328,328,23.84,28.88,24.22,859.47
2024_3_25_16_45_23,7.71,4.76,120,-4.11,2.39,-6.07,19.11,66.81,12.79,859.48,1.0156571,4.3,-11.0,330,330,23.83,28.9,24.21,859.54
2024_3_25_16_45_23,6.94,4.25,119,-3.72,2.06,-5.49,19.95,63.43,12.81,859.35,1.0125524,6.7,-10.0,329,329,23.82,28.93,24.21,859.32
2024_3_25_16_45_23,6.49,4.07,127,-3.23,2.48,-5.06,19.96,63.31,12.79,859.26,1.0124133,23.2,-9.8,321,321,23.82,28.94,24.21,859.32
2024_3_25_16_45_23,7.37,5.0,118,-4.41,2.36,-5.42,19.65,64.55,12.78,859.2,1.0134501,25.7,-7.6,320,320,23.81,28.97,24.19,859.18
2024_3_25_16_45_23,7.48,3.6,120,-3.13,1.78,-6.56,19.82,63.91,12.79,859.13,1.0127698,12.2,-10.2,327,327,23.8,28.98,24.19,859.07
2024_3_25_16_45_23,7.84,5.32,118,-4.71,2.48,-5.76,19.35,65.87,12.81,859.09,1.014336,16.9,-8.2,326,326,23.8,29.0,24.17,859.14
2024_3_25_16_45_23,8.17,5.3,109,-5.03,1.69,-6.21,19.58,64.75,12.77,858.97,1.0133977,9.8,-7.7,329,329,23.8,29.05,24.17,858.92
2024_3_25_16_45_23,6.33,3.93,121,-3.39,2.0,-4.96,20.45,61.39,12.77,858.92,1.0103546,21.6,-7.8,323,323,23.79,29.06,24.17,859.14
2024_3_25_16_45_24,7.52,4.53,119,-3.98,2.17,-6.0,19.6,64.67,12.76,858.88,1.0132519,9.9,-5.5,331,331,23.78,29.09,24.16,858.99
2024_3_25_16_45_24,7.06,4.99,116,-4.5,2.16,-4.99,19.42,65.5,12.79,858.8,1.0137726,22.3,-10.6,322,322,23.77,29.1,24.16,858.78
2024_3_25_16_45_24,8.52,5.19,120,-4.51,2.56,-6.77,19.13,66.67,12.79,858.67,1.0146013,6.3,-9.4,330,330,23.77,29.12,24.16,858.78
2024_3_25_16_45_24,5.94,4.21,115,-3.81,1.79,-4.19,19.67,64.42,12.77,858.66,1.0127295,9.5,-11.1,328,328,23.76,29.14,24.16,858.67
2024_3_25_16_45_24,6.39,4.45,116,-4.01,1.95,-4.57,19.59,64.74,12.77,858.56,1.0128845,3.2,-12.2,330,330,23.76,29.17,24.14,858.74
2024_3_25_16_45_24,6.96,4.14,116,-3.71,1.83,-5.6,19.53,64.94,12.76,858.46,1.012977,14.3,-10.3,326,326,23.75,29.19,24.14,858.52
2024_3_25_16_45_24,6.42,4.25,115,-3.84,1.81,-4.81,19.76,63.99,12.76,858.38,1.0120718,-1.7,-12.7,331,331,23.74,29.21,24.12,858.48
2024_3_25_16_45_24,5.25,3.05,119,-2.68,1.46,-4.28,19.48,65.25,12.79,858.34,1.0130043,0.9,-11.1,331,331,23.73,29.21,24.12,858.37
2024_3_25_16_45_24,6.35,3.32,115,-3.0,1.41,-5.41,19.9,63.4,12.75,858.22,1.0114292,-0.5,-11.6,331,331,23.73,29.25,24.12,858.37
2024_3_25_16_45_24,7.57,5.09,119,-4.45,2.47,-5.6,19.78,63.89,12.75,858.2,1.0118321,-5.2,-12.8,331,331,23.72,29.27,24.1,858.23
2024_3_25_16_45_25,8.33,5.82,117,-5.19,2.62,-5.96,19.54,64.68,12.71,858.1,1.0125375,8.4,-9.6,329,329,23.71,29.29,24.1,858.23
2024_3_25_16_45_25,7.03,4.53,113,-4.18,1.75,-5.37,19.71,64.04,12.72,858.06,1.0119169,-3.1,-8.7,334,334,23.71,29.31,24.1,858.01
2024_3_25_16_45_25,6.43,4.5,111,-4.19,1.63,-4.6,19.43,65.19,12.73,857.98,1.0127548,-3.9,-12.6,331,331,23.7,29.32,24.09,857.86
2024_3_25_16_45_25,7.37,5.48,114,-5.02,2.22,-4.93,19.35,65.44,12.72,857.88,1.0129251,-7.0,-7.5,334,334,23.7,29.34,24.1,857.9
2024_3_25_16_45_25,7.44,4.96,114,-4.54,1.99,-5.55,19.57,64.67,12.74,857.84,1.0120999,-0.9,-7.8,334,334,23.69,29.35,24.09,857.86
2024_3_25_16_45_25,7.09,4.74,115,-4.28,2.03,-5.28,19.44,65.23,12.74,857.71,1.0124294,19.1,-8.9,324,324,23.68,29.38,24.09,857.75
2024_3_25_16_45_25,7.23,4.66,117,-4.14,2.15,-5.53,19.75,63.87,12.72,857.71,1.0113566,13.4,-4.6,329,329,23.68,29.4,24.07,857.82
2024_3_25_16_45_25,8.12,5.26,115,-4.76,2.26,-6.19,19.92,63.27,12.73,857.62,1.0106698,10.2,-10.7,328,328,23.67,29.42,24.07,857.71
2024_3_25_16_45_25,7.83,5.72,113,-5.28,2.21,-5.34,19.58,64.64,12.74,857.54,1.0117298,10.8,-17.2,325,325,23.66,29.43,24.07,857.6
2024_3_25_16_45_25,6.68,5.12,107,-4.9,1.49,-4.29,19.58,64.53,12.72,857.47,1.0116389,16.6,-10.2,325,325,23.65,29.45,24.05,857.57
2024_3_25_16_45_26,7.4,4.99,117,-4.46,2.24,-5.46,19.61,64.41,12.71,857.4,1.0114727,16.2,-11.4,324,324,23.65,29.47,24.05,857.35
2024_3_25_16_45_26,6.89,4.72,115,-4.29,1.97,-5.02,19.59,64.45,12.7,857.34,1.0114787,25.0,-9.2,319,319,23.64,29.49,24.05,857.35
2024_3_25_16_45_26,7.07,4.68,117,-4.16,2.14,-5.3,19.4,65.33,12.73,857.31,1.0120829,-0.4,-7.4,334,334,23.64,29.5,24.04,857.31
2024_3_25_16_45_26,7.04,4.54,114,-4.16,1.83,-5.38,19.73,63.95,12.72,857.18,1.0108,14.8,-14.0,325,325,23.63,29.52,24.04,857.31
2024_3_25_16_45_26,7.07,4.57,114,-4.18,1.85,-5.4,19.65,64.25,12.72,857.13,1.0110056,0.8,-10.5,331,331,23.62,29.54,24.04,857.2
2024_3_25_16_45_26,6.86,4.42,112,-4.09,1.66,-5.25,19.19,66.13,12.72,857.06,1.0125153,2.7,-7.7,332,332,23.62,29.56,24.02,857.06
2024_3_25_16_45_26,8.0,5.37,116,-4.85,2.32,-5.93,19.22,65.97,12.71,856.98,1.0123296,-4.7,-8.6,334,334,23.61,29.59,24.02,857.06
2024_3_25_16_45_26,5.81,4.29,105,-4.14,1.11,-3.92,19.5,64.76,12.69,856.88,1.0112478,-1.3,-13.9,330,330,23.6,29.61,24.02,857.17
2024_3_25_16_45_26,7.08,4.44,108,-4.23,1.35,-5.52,19.14,66.23,12.69,856.83,1.0124303,-2.8,-11.0,332,332,23.6,29.62,24.0,856.91
2024_3_25_16_45_26,8.33,6.07,111,-5.65,2.23,-5.69,19.46,64.95,12.7,856.78,1.0112761,11.6,-7.9,329,329,23.59,29.63,24.0,856.91
2024_3_25_16_45_27,8.1,5.25,115,-4.74,2.24,-6.17,19.42,65.05,12.68,856.69,1.0113038,14.2,-10.8,326,326,23.58,29.66,24.0,856.8
2024_3_25_16_45_27,7.11,4.64,117,-4.12,2.12,-5.39,19.65,63.99,12.65,856.57,1.0103693,13.9,-8.8,328,328,23.57,29.68,23.98,856.65
2024_3_25_16_45_27,5.95,4.15,105,-4.01,1.07,-4.27,19.75,63.71,12.68,856.55,1.0099906,-3.6,-10.7,332,332,23.57,29.68,23.98,856.54
2024_3_25_16_45_27,7.58,5.53,113,-5.11,2.12,-5.18,19.58,64.43,12.69,856.51,1.0105214,23.0,-10.7,321,321,23.56,29.71,23.98,856.54
2024_3_25_16_45_27,7.28,4.99,112,-4.63,1.85,-5.3,19.33,65.33,12.66,856.34,1.0112129,17.9,-5.9,327,327,23.55,29.71,23.97,856.62
2024_3_25_16_45_27,7.45,5.12,113,-4.73,1.96,-5.41,19.29,65.62,12.69,856.3,1.0112952,13.5,-4.7,329,329,23.55,29.72,23.97,856.62
2024_3_25_16_45_27,6.52,4.38,118,-3.86,2.07,-4.83,19.61,64.23,12.67,856.25,1.0101292,7.9,-10.1,329,329,23.54,29.73,23.97,856.29
2024_3_25_16_45_27,6.44,3.71,112,-3.43,1.41,-5.26,19.63,64.14,12.67,856.19,1.0099851,6.9,-12.6,328,328,23.54,29.76,23.95,856.25
2024_3_25_16_45_27,7.47,4.64,121,-3.97,2.41,-5.85,19.61,64.14,12.65,856.1,1.0099642,-11.8,-7.2,336,336,23.52,29.75,23.95,856.14
2024_3_25_16_45_27,6.77,4.66,112,-4.33,1.72,-4.92,19.55,64.5,12.68,856.04,1.0100876,-0.1,-11.7,331,331,23.52,29.78,23.95,856.03
2024_3_25_16_45_28,7.76,4.73,115,-4.3,1.98,-6.15,19.58,64.28,12.66,855.95,1.0098699,3.1,-9.3,331,331,23.51,29.79,23.93,856.1
2024_3_25_16_45_28,6.42,4.46,108,-4.25,1.35,-4.63,19.44,64.9,12.66,855.84,1.0102365,9.8,-7.2,329,329,23.51,29.82,23.92,855.85
2024_3_25_16_45_28,7.63,4.63,115,-4.18,1.98,-6.07,19.48,64.68,12.66,855.77,1.0100029,-0.1,-13.6,329,329,23.5,29.82,23.92,855.85
2024_3_25_16_45_28,5.71,3.34,104,-3.24,0.81,-4.63,19.72,63.74,12.66,855.76,1.0091597,24.8,-6.5,321,321,23.49,29.84,23.92,855.85
2024_3_25_16_45_28,6.67,4.57,113,-4.2,1.81,-4.86,19.67,63.86,12.64,855.67,1.0092227,2.2,-11.0,330,330,23.49,29.84,23.92,855.74
2024_3_25_16_45_28,6.62,4.59,115,-4.16,1.93,-4.78,19.54,64.44,12.65,855.64,1.0096543,14.6,-8.5,327,327,23.48,29.85,23.9,855.59
2024_3_25_16_45_28,8.88,3.78,130,-2.9,2.43,-8.04,20.19,61.95,12.66,855.48,1.007234,14.2,-9.6,326,326,23.47,29.86,23.9,855.59
2024_3_25_16_45_28,7.27,4.97,114,-4.53,2.05,-5.31,19.27,65.31,12.6,855.47,1.0104079,3.1,-10.6,330,330,23.47,29.88,23.9,855.59
2024_3_25_16_45_28,7.33,4.68,112,-4.33,1.77,-5.64,19.23,65.56,12.63,855.38,1.0104115,-1.9,-9.0,333,333,23.46,29.88,23.88,855.45
2024_3_25_16_45_28,7.25,4.63,111,-4.32,1.67,-5.58,19.57,64.24,12.64,855.31,1.0091497,0.0,-9.7,331,331,23.45,29.91,23.88,855.45
2024_3_25_16_45_29,7.42,5.1,110,-4.78,1.78,-5.39,19.08,66.3,12.65,855.19,1.0107203,9.8,-12.7,327,327,23.45,29.9,23.88,855.34
2024_3_25_16_45_29,8.14,5.41,115,-4.92,2.26,-6.08,19.36,65.11,12.64,855.18,1.0097251,7.4,-10.7,329,329,23.44,29.9,23.88,855.12
2024_3_25_16_45_29,7.54,5.48,111,-5.1,2.01,-5.18,19.25,65.52,12.63,855.1,1.0100312,9.2,-11.1,328,328,23.43,29.93,23.86,855.08
2024_3_25_16_45_29,7.78,5.22,114,-4.78,2.08,-5.78,19.37,64.91,12.6,855.07,1.009586,12.6,-13.1,326,326,23.43,29.95,23.86,855.08
2024_3_25_16_45_29,6.42,4.12,114,-3.77,1.65,-4.92,19.45,64.74,12.64,854.94,1.0091166,26.6,-7.7,319,319,23.42,29.95,23.85,855.04
2024_3_25_16_45_29,7.64,5.85,108,-5.56,1.81,-4.92,19.55,64.12,12.59,854.9,1.0087613,4.5,-11.1,330,330,23.41,29.96,23.85,854.93
2024_3_25_16_45_29,7.72,4.59,115,-4.15,1.96,-6.2,19.11,65.96,12.61,854.84,1.0101817,15.6,-6.4,328,328,23.41,29.97,23.85,854.93
2024_3_25_16_45_29,7.15,5.21,101,-5.11,1.04,-4.89,19.99,62.56,12.62,854.81,1.0071419,14.8,-9.2,325,325,23.4,29.98,23.83,854.9
2024_3_25_16_45_29,6.92,4.88,107,-4.67,1.39,-4.91,19.34,65.12,12.62,854.66,1.0091916,24.8,-5.4,322,322,23.39,29.98,23.83,854.79
2024_3_25_16_45_29,5.92,4.36,97,-4.33,0.51,-4.0,18.99,66.39,12.59,854.61,1.0103481,15.7,-12.5,324,324,23.38,30.01,23.83,854.9
2024_3_25_16_45_30,6.45,3.91,116,-3.53,1.69,-5.13,19.38,64.92,12.62,854.52,1.0088843,-2.1,-13.7,330,330,23.37,30.03,23.83,854.79
2024_3_25_16_45_30,5.96,4.16,107,-3.98,1.21,-4.26,19.58,64.11,12.62,854.43,1.0080835,0.8,-12.0,329,329,23.37,30.04,23.81,854.31
2024_3_25_16_45_30,6.82,4.85,109,-4.59,1.55,-4.79,19.29,65.25,12.61,854.43,1.0090969,4.2,-8.0,331,331,23.36,30.04,23.81,854.53
2024_3_25_16_45_30,7.42,4.26,110,-4.0,1.48,-6.08,19.35,64.96,12.6,854.32,1.0087453,14.0,-10.5,326,326,23.36,30.04,23.8,854.39
2024_3_25_16_45_30,7.22,4.96,111,-4.63,1.77,-5.25,19.05,66.1,12.58,854.27,1.0097466,5.1,-10.6,329,329,23.35,30.05,23.8,854.28
2024_3_25_16_45_30,6.2,4.35,112,-4.05,1.6,-4.42,19.19,65.51,12.58,854.19,1.0091628,15.4,-5.8,328,328,23.34,30.06,23.8,854.17
2024_3_25_16_45_30,6.94,4.49,106,-4.33,1.2,-5.29,19.36,64.83,12.57,854.08,1.0084641,-7.1,-12.2,332,332,23.34,30.07,23.78,854.13
2024_3_25_16_45_30,6.17,4.54,107,-4.34,1.31,-4.19,20.02,62.22,12.58,854.03,1.0060958,-3.8,-7.8,334,334,23.33,30.11,23.78,854.13
2024_3_25_16_45_30,6.36,3.58,110,-3.36,1.23,-5.25,19.3,65.05,12.57,853.96,1.0085304,-3.8,-12.1,331,331,23.32,30.1,23.78,854.02
2024_3_25_16_45_30,7.23,4.68,115,-4.26,1.96,-5.51,19.08,65.95,12.57,853.97,1.0092845,9.0,-11.9,328,328,23.31,30.12,23.78,854.24
2024_3_25_16_45_31,6.15,4.25,111,-3.97,1.54,-4.44,19.29,64.99,12.54,853.86,1.0084502,7.9,-14.0,327,327,23.31,30.15,23.76,854.09
2024_3_25_16_45_31,6.31,4.22,97,-4.19,0.53,-4.7,19.29,65.09,12.57,853.79,1.0083561,26.9,-12.2,317,317,23.3,30.15,23.76,853.87
2024_3_25_16_45_31,7.33,5.16,115,-4.66,2.2,-5.2,19.51,64.17,12.56,853.7,1.0074916,19.8,-7.9,324,324,23.3,30.17,23.76,853.66
2024_3_25_16_45_31,6.35,4.19,109,-3.97,1.35,-4.77,19.24,65.21,12.55,853.68,1.0083849,9.7,-9.4,329,329,23.29,30.16,23.74,853.51
2024_3_25_16_45_31,8.26,5.78,116,-5.19,2.55,-5.91,19.19,65.27,12.52,853.58,1.0084463,4.2,-7.7,331,331,23.28,30.18,23.74,853.68
